Timestamp,Wind Direction,Wind Speed
2171,301.7595,53.348064
2172,292.7965,53.88949
2173,287.61816,55.9021
2174,298.35498,77.31623
2175,312.30573,86.64565
2176,320.4813,101.2682
2177,323.89258,113.62606
2178,322.9549,117.72055
2179,322.57855,119.66954
2180,321.6208,114.80782
2181,321.3402,108.34086
2182,321.91953,105.64758
2183,321.00903,97.26664
2184,319.92712,88.914894
2185,316.24152,82.24168
2186,302.85092,74.99242
2187,304.6182,67.80435
2188,294.5998,65.72539
2189,288.43497,68.30519
2190,289.53665,71.05054
2191,282.07385,68.84289
2192,282.75214,70.12981
2193,279.41098,66.048965
2194,279.3148,68.94916
2195,279.60974,69.00835
2196,273.75174,66.021484
2197,259.69516,60.373833
2198,260.1342,67.234276
2199,259.77313,70.9675
2200,256.69083,68.808044
2201,254.0546,65.52099
2202,247.90863,66.04896
2203,244.44003,64.24765
2204,245.66612,62.030827
2205,244.7143,64.89792
2206,248.09415,73.33492
2207,245.67096,74.276115
2208,238.89906,77.3598
2209,237.94263,84.1045
2210,238.45201,90.82351
2211,238.29315,95.2103
2212,239.50264,98.601234
2213,239.91203,96.94232
2214,242.10274,96.94633
2215,240.65393,96.22848
2216,241.02898,95.87766
2217,240.28162,96.583374
2218,237.92834,98.9869
2219,236.7869,95.95535
2220,234.98941,90.9839
2221,231.57611,95.57915
2222,231.37286,98.61437
2223,230.19443,104.032524
2224,231.24417,100.63851
2225,234.38916,98.303734
2226,236.79343,94.65741
2227,235.7389,90.16545
2228,234.3567,90.812805
2229,233.53076,82.37001
2230,232.01376,81.30343
2231,230.67535,82.37159
2232,229.2679,85.514206
2233,227.17052,87.37623
2234,225.96558,90.63567
2235,224.06592,93.68996
2236,222.28802,96.84067
2237,222.37093,99.89205
2238,223.38852,99.571724
2239,223.84848,101.334724
2240,223.47432,105.16992
2241,222.5918,109.04732
2242,222.18445,108.82783
2243,224.1449,102.34389
2244,224.71208,101.31554
2245,226.21889,95.735634
2246,226.35587,86.06485
2247,225.62961,92.66486
2248,225.37204,78.405655
2249,225,90.11369
2250,232.80792,76.82521
2251,236.30994,80.4759
2252,237.66707,80.09898
2253,242.6844,73.742905
2254,240.50255,72.382385
2255,237.96585,76.01457
2256,239.85861,77.4293
2257,240.40137,69.9707
2258,247.55087,65.049515
2259,260.3026,57.704525
2260,272.3533,52.604362
2261,271.62497,50.780422
2262,265.20322,51.660942
2263,259.9025,53.386917
2264,256.67548,56.2338
2265,262.78574,57.33388
2266,266.69812,56.253384
2267,271.67484,61.58631
2268,284.53445,70.28948
2269,299.51584,78.18716
2270,319.90906,83.29159
2271,324.00653,89.43446
2272,325.40152,94.466225
2273,325.5503,90.3686
2274,326.24255,84.869194
2275,325.8786,79.579544
2276,323.3659,69.9846
2277,321.75055,62.802204
2278,317.4195,54.26933
2279,309.2594,48.354042
2280,298.831,44.792156
2281,288.74133,42.577515
2282,284.27252,42.34708
2283,278.89587,41.90406
2284,276.34018,42.3792
2285,280.1755,42.793083
2286,280.3487,42.084602
2287,280.214,40.60347
2288,280.88553,38.12602
2289,284.8935,35.016357
2290,293.1986,32.90014
2291,303.3263,31.452133
2292,307.875,28.732422
2293,311.49646,24.993437
2294,287.7447,18.899143
2295,288.43497,18.214718
2296,292.89056,17.58481
2297,298.8108,16.434305
2298,303.31064,15.077082
2299,308.15723,12.819235
2300,310.8151,10.464797
2301,313.26428,8.404285
2302,304.69516,5.692099
2303,270,3.6
2304,228.36647,4.3349743
2305,218.65982,6.9153743
2306,215.53769,9.290511
2307,207.40758,10.948973
2308,200.55605,12.303366
2309,196.38954,12.758432
2310,198.43495,13.661038
2311,200.09523,15.716793
2312,196.46002,16.516901
2313,181.16914,17.643673
2314,180,20.880001
2315,183.57634,23.084955
2316,197.40271,25.277023
2317,213.46538,25.460936
2318,185.11731,24.216522
2319,201.47679,23.598541
2320,230.0796,23.000591
2321,248.52321,23.598541
2322,263.77417,19.917469
2323,282.01147,17.298738
2324,279.24612,15.683776
2325,278.97263,13.849476
2326,280.88553,9.531505
2327,237.99463,6.792466
2328,221.42366,8.161764
2329,220.8151,10.464797
2330,198.92465,13.32
2331,177.06433,14.05845
2332,180,13.32
2333,180,14.759999
2334,175.42609,18.057508
2335,201.8014,19.386593
2336,199.38452,20.60823
2337,212.09259,25.071098
2338,200.55605,24.606731
2339,180.83032,24.842607
2340,196.03995,29.96662
2341,198.43495,29.598919
2342,196.8584,24.826952
2343,189.21103,26.987997
2344,184.82077,29.986076
2345,184.49715,32.138947
2346,182.80637,36.764088
2347,175.78583,34.292713
2348,170.90973,36.457886
2349,170.7067,40.12668
2350,174.47246,44.84854
2351,166.56181,41.82512
2352,162.25533,47.247856
2353,171.02737,41.548428
2354,171.8699,35.63818
2355,161.74243,36.77114
2356,149.03624,39.88371
2357,166.0622,50.816135
2358,150.05806,51.931168
2359,148.96173,47.477707
2360,136.56223,56.023678
2361,145.54477,59.813107
2362,149.14948,62.480484
2363,144.23557,63.443813
2364,145.61966,66.302574
2365,148.67131,77.54637
2366,154.2171,47.176487
2367,154.79887,47.3465
2368,151.64503,51.544155
2369,153.62158,49.426308
2370,161.83405,48.497227
2371,161.70723,45.878464
2372,164.30507,45.247
2373,166.7092,46.97827
2374,168.95906,45.11505
2375,175.40945,49.478718
2376,178.10349,54.389793
2377,214.1597,48.726498
2378,213.02386,51.524033
2379,209.0868,62.20504
2380,216.0463,80.14428
2381,206.80579,76.6352
2382,188.76906,68.48048
2383,183.84602,85.87339
2384,182.19417,94.02894
2385,182.39424,103.41027
2386,179.41736,106.20549
2387,175.43399,104.01009
2388,175.71085,101.0831
2389,181.08502,95.05704
2390,179.3704,65.52396
2391,174.72136,66.52212
2392,172.00513,64.70893
2393,164.51582,55.28667
2394,155.52838,61.702995
2395,151.41357,68.46628
2396,143.61565,67.970436
2397,146.71246,42.635307
2398,181.61354,25.570139
2399,219.50768,26.596178
2400,243.43495,48.299065
2401,244.0181,63.275055
2402,234.21103,57.250187
2403,226.62115,53.987995
2404,224.11859,49.644768
2405,218.15723,44.867325
2406,208.83551,36.575005
2407,185.41187,34.353127
2408,171.13538,39.71438
2409,179.48845,40.321606
2410,205.94229,44.437767
2411,202.50352,54.553955
2412,194.85034,49.16208
2413,168.28256,49.634323
2414,179.39049,33.841915
2415,182.67543,38.56203
2416,190.12466,40.957813
2417,182.08257,39.626175
2418,178.60281,44.29317
2419,178.02507,52.231026
2420,175.42609,45.14377
2421,174.45468,37.254345
2422,151.46,23.358423
2423,152.9494,18.998316
2424,144.52466,38.45939
2425,143.23097,40.896065
2426,161.40894,41.780167
2427,157.55725,53.751026
2428,158.73094,57.560608
2429,151.88213,53.470604
2430,152.27594,55.71632
2431,146.02345,39.938915
2432,134.70915,50.148655
2433,177.34581,54.418377
2434,180.94695,43.56595
2435,188.61565,60.07795
2436,195.19089,56.32821
2437,189.52728,52.199997
2438,168.61613,54.716446
2439,168.17851,47.446304
2440,173.15723,45.32284
2441,177.13759,43.253967
2442,179.01224,41.76621
2443,179.02068,42.126152
2444,180.54565,37.801712
2445,181.70135,36.376038
2446,175.28525,35.038563
2447,165.19162,32.396
2448,165.11374,29.427658
2449,149.44403,34.69847
2450,137.23117,39.23174
2451,146.14288,34.247337
2452,156.8014,27.416782
2453,164.0546,20.966715
2454,133.9949,14.512064
2455,101.00354,13.202726
2456,100.30484,12.074766
2457,115.82099,12.397806
2458,209.74489,2.9024127
2459,261.8699,12.7279215
2460,270,21.24
2461,240.60394,29.337238
2462,131.0091,10.97262
2463,145.30484,11.384198
2464,144.68878,10.587918
2465,155.77225,7.8954163
2466,198.43495,7.968939
2467,249.14554,16.179985
2468,258.81824,31.559088
2469,264.0626,45.242702
2470,262.19983,53.050858
2471,260.5908,63.85917
2472,254.3704,62.802197
2473,248.76712,60.636223
2474,247.18402,56.631096
2475,240.39555,54.654827
2476,240.05806,51.931168
2477,227.0146,50.688457
2478,221.69327,57.37117
2479,223.76003,58.81677
2480,218.88449,57.347443
2481,213.79166,56.31325
2482,219.85211,56.740845
2483,220.48601,58.219917
2484,218.03458,56.675705
2485,214.48737,50.227417
2486,208.41266,49.934994
2487,205.55997,55.06941
2488,210.28244,57.113064
2489,216.41206,63.074013
2490,217.06174,64.51236
2491,204.49858,62.50744
2492,205.34618,75.68566
2493,208.45325,73.29338
2494,211.34958,73.348175
2495,213.22363,73.58897
2496,207.20164,72.45307
2497,206.18811,73.41617
2498,209.57126,73.67696
2499,207.88196,70.05215
2500,215.43332,68.92567
2501,218.10757,70.000336
2502,215.35416,65.32685
2503,216.13928,67.75751
2504,220.89902,67.63115
2505,221.06982,66.851524
2506,225.21622,67.458466
2507,221.42366,65.29411
2508,219.4866,66.23707
2509,214.77783,63.114063
2510,190.7843,30.78368
2511,185.71059,32.561596
2512,185.41187,34.353127
2513,190.70135,46.529213
2514,202.79059,46.467896
2515,225,32.074364
2516,247.16635,14.84318
2517,249.67686,10.365251
2518,225,10.182337
2519,195.25513,12.313893
2520,176.7295,12.620554
2521,184.39871,14.081478
2522,200.17065,18.792551
2523,201.99113,20.188908
2524,207.03085,19.803272
2525,219.47246,15.856354
2526,209.74489,11.609651
2527,200.55605,9.227524
2528,189.86581,8.4042845
2529,180,7.2
2530,170.90973,9.114471
2531,185.71059,14.471821
2532,200.32314,20.730501
2533,206.96571,23.023117
2534,268.2902,24.130743
2535,264.28943,21.707731
2536,265.98584,20.570463
2537,270,16.919998
2538,267.39746,15.856356
2539,270,18.359999
2540,280.88553,19.06301
2541,287.90445,24.590923
2542,278.74615,28.410364
2543,275.44034,30.37683
2544,275.25378,31.452133
2545,268.78113,33.847656
2546,263.35474,37.330803
2547,266.78452,32.09052
2548,297.80145,22.38378
2549,347.95743,27.607563
2550,4.356964,37.909554
2551,11.802444,49.28188
2552,19.837387,60.468212
2553,23.240997,63.862213
2554,24.636124,62.180035
2555,25.950638,60.05529
2556,27.225494,55.869637
2557,27.245087,54.25977
2558,12.6698,47.599026
2559,14.987549,47.33007
2560,17.327911,47.139385
2561,19.415451,46.568195
2562,19.683334,47.02791
2563,21.562012,47.998947
2564,24.655884,48.325893
2565,28.412659,49.934994
2566,32.905228,51.026108
2567,37.66562,51.844997
2568,42.486176,52.234745
2569,46.383682,52.70897
2570,49.94597,53.146046
2571,52.82573,54.216763
2572,55.039253,54.02999
2573,57.67385,54.531387
2574,61.419495,54.933918
2575,64.938,55.24094
2576,69.0151,56.293686
2577,73.75436,56.6208
2578,79.695145,56.34891
2579,85.17478,55.637177
2580,89.61546,53.641205
2581,93.179825,51.919937
2582,87.41421,55.856873
2583,89.63737,56.881134
2584,90.355865,57.96112
2585,90.34936,59.041096
2586,90.34309,60.12108
2587,92.05764,60.15879
2588,94.47787,59.94297
2589,96.995186,59.12006
2590,99.80609,59.1847
2591,102.33909,58.96202
2592,104.37277,59.461056
2593,105.615845,60.181408
2594,107.0272,60.240597
2595,108.54366,59.99484
2596,109.22286,57.951054
2597,110.07823,55.577747
2598,111.230606,53.683468
2599,111.9487,52.00972
2600,113.36435,49.019524
2601,114.59012,46.71685
2602,114.55549,45.91235
2603,114.290955,44.631287
2604,114.48248,44.303406
2605,115.52342,44.281464
2606,117.55281,46.696037
2607,119.40718,45.457035
2608,120.56084,43.897865
2609,119.683136,41.437546
2610,119.61481,39.33896
2611,120.21727,37.911266
2612,121.26373,35.377213
2613,119.981636,32.417995
2614,117.75854,30.918108
2615,116.56505,29.784426
2616,116.25023,29.301876
2617,115.924904,28.820242
2618,115.01689,29.795301
2619,114.44395,30.449274
2620,114.77513,30.926493
2621,112.77038,31.624725
2622,110.03721,32.571545
2623,108.04782,33.697998
2624,107.31893,35.06999
2625,106.755745,34.964508
2626,108.24586,34.494312
2627,111.46765,34.428497
2628,116.00334,32.84494
2629,118.61046,31.575506
2630,116.00334,32.84494
2631,121.18497,31.981293
2632,128.76552,30.472675
2633,137.1211,27.511158
2634,141.84277,25.63847
2635,148.44861,24.079666
2636,157.03622,23.068108
2637,157.52057,22.59699
2638,160.94229,20.948164
2639,166.42957,21.479666
2640,167.36664,21.398056
2641,168.88696,20.545246
2642,172.61395,19.602652
2643,176.56638,18.03237
2644,181.27303,16.203999
2645,187.94347,15.629972
2646,189.68878,14.973576
2647,191.59218,14.332341
2648,191.30994,14.685176
2649,192.68039,14.759999
2650,191.82149,15.815435
2651,192.52881,16.595179
2652,194.32272,17.462782
2653,197.70042,17.76081
2654,191.30994,16.520823
2655,194.85861,18.25026
2656,202.78241,19.523155
2657,216.25385,20.08916
2658,223.60281,20.88
2659,229.93921,20.696087
2660,240.75117,20.63023
2661,248.00888,20.188908
2662,250.49756,18.331741
2663,252.7185,16.965895
2664,247.96378,16.311613
2665,241.78264,16.75064
2666,240.9454,18.532135
2667,241.23236,20.94507
2668,240.69,23.532547
2669,239.32272,24.696104
2670,234.46233,24.774696
2671,232.52382,27.217524
2672,232.30576,30.027107
2673,231.84277,32.048088
2674,234.53012,35.362556
2675,240.3852,39.33896
2676,246.39981,40.464382
2677,251.72736,40.186386
2678,237.49248,43.542145
2679,242.00795,45.25416
2680,245.44452,45.91235
2681,250.82098,43.832863
2682,256.44623,41.47506
2683,259.2157,38.479603
2684,261.70285,34.925568
2685,264.74622,31.452133
2686,263.8114,30.05515
2687,260.7539,31.367552
2688,257.81635,32.409996
2689,254.63838,33.973778
2690,252.97949,36.896046
2691,252.25534,37.798286
2692,253.91835,41.587402
2693,259.61115,43.92
2694,261.80914,48.009747
2695,266.1859,48.70788
2696,256.3191,56.317852
2697,250.0462,60.129696
2698,255.25644,56.583023
2699,259.19562,48.0111
2700,264.9306,44.8153
2701,258.15793,45.610733
2702,254.85431,49.60298
2703,257.90524,61.852978
2704,272.6542,54.418377
2705,273.60126,51.581856
2706,275.39777,45.92364
2707,286.8868,42.136917
2708,288.10376,39.389984
2709,292.24902,34.22841
2710,308.65982,27.661497
2711,341.56506,21.629978
2712,349.61115,21.96
2713,355.38934,22.392462
2714,348.69006,20.192118
2715,334.32318,20.771093
2716,335.22485,20.61766
2717,336.4253,21.603
2718,337.10944,17.58481
2719,343.1416,12.413476
2720,313.36343,8.913181
2721,287.10272,9.793058
2722,271.73572,11.885453
2723,263.51694,15.941944
2724,259.87534,20.478907
2725,262.875,26.121714
2726,287.90445,24.590923
2727,284.7827,26.807312
2728,283.52316,29.250967
2729,281.56012,32.335934
2730,281.30994,34.877293
2731,281.30994,36.71294
2732,279.02762,39.003136
2733,277.06262,40.991024
2734,273.84604,42.936695
2735,270.44763,46.081406
2736,269.16364,49.325253
2737,268.07803,53.670193
2738,268.21008,57.628117
2739,270,61.920002
2740,271.25217,65.89574
2741,271.21887,67.69531
2742,270.5968,69.12375
2743,270,70.2
2744,269.71063,71.28091
2745,271.14008,72.37432
2746,272.46576,75.30972
2747,271.83914,78.52045
2748,271.78195,81.039185
2749,274.4556,83.41209
2750,275.26584,78.451096
2751,277.67242,70.10762
2752,274.46283,74.02444
2753,273.22104,83.29159
2754,270.71024,87.12669
2755,266.9377,87.605095
2756,264.53815,90.772125
2757,265.97803,92.387535
2758,268.09085,97.25398
2759,268.98782,101.8959
2760,268.22852,104.81009
2761,266.74588,107.813835
2762,269.81635,112.32058
2763,266.1859,113.65172
2764,264.80557,115.31357
2765,263.56128,115.56896
2766,262.34674,116.235405
2767,261.7712,118.21712
2768,264.4945,120.07389
2769,266.07245,120.883896
2770,266.48627,123.35188
2771,267.97864,122.476204
2772,271.34393,122.79378
2773,275.10217,121.44118
2774,282.4893,113.19868
2775,283.589,111.851135
2776,285.13882,108.899254
2777,287.56503,104.97442
2778,287.90445,98.36369
2779,288.09186,95.05977
2780,288.291,90.61851
2781,289.57312,85.96767
2782,287.83725,76.39214
2783,283.25723,70.6426
2784,275.80673,64.048645
2785,265.89,60.275013
2786,256.91495,68.37536
2787,267.60297,77.46778
2788,262.53293,74.79428
2789,263.51083,76.4498
2790,264.78073,75.19175
2791,265.55878,74.383354
2792,261.38434,72.09354
2793,255.48575,73.25801
2794,249.2189,75.084816
2795,243.7815,79.85592
2796,240.92267,88.150024
2797,241.66956,94.06683
2798,244.54736,82.92902
2799,246.38461,84.47429
2800,247.0849,85.98575
2801,248.40909,90.9839
2802,248.8988,92.995735
2803,248.97836,93.33169
2804,249.52484,89.53656
2805,249.38638,83.84831
2806,247.9993,76.878334
2807,246.0083,71.71594
2808,242.76091,68.42841
2809,239.19351,67.48152
2810,235.96788,66.89803
2811,233.07024,68.90404
2812,231.24838,70.16584
2813,230.7514,71.12529
2814,228.9812,69.66256
2815,227.45404,71.34179
2816,229.33827,74.034065
2817,223.02507,66.47924
2818,218.07655,71.79993
2819,217.93327,62.074688
2820,216.57303,69.48093
2821,218.60951,64.03751
2822,223.78113,59.83477
2823,219.33629,61.905342
2824,216.37114,66.17051
2825,218.81139,63.7566
2826,219.94977,54.943356
2827,222.94646,63.93523
2828,222.53189,59.11239
2829,224.04517,61.10251
2830,222.08917,60.1534
2831,220.60129,59.74265
2832,218.27565,58.69767
2833,217.01514,56.80818
2834,217.01514,56.80818
2835,216.8699,57.6
2836,217.35663,59.33014
2837,214.36523,59.312664
2838,210.43051,59.70467
2839,204.84825,59.11239
2840,200.79411,60.843197
2841,199.17902,61.36601
2842,197.25266,60.69071
2843,196.63095,57.86041
2844,197.77132,58.974106
2845,199.05771,62.844494
2846,194.35678,62.42964
2847,193.31609,62.52092
2848,192.70403,63.842926
2849,190.93382,64.53144
2850,187.24727,62.781563
2851,183.43987,65.9989
2852,179.70767,70.56092
2853,179.68861,66.24098
2854,180.99347,62.28936
2855,186.62587,71.75929
2856,180,98.27999
2857,175.19032,111.63309
2858,173.92041,122.36822
2859,169.37065,130.76378
2860,177.81836,113.482254
2861,203.36072,83.52698
2862,212.7023,75.2951
2863,215.06361,70.81119
2864,207.96507,79.07308
2865,204.84239,85.68908
2866,211.74277,99.903725
2867,215.71645,107.30174
2868,219.21445,116.16123
2869,219.53616,117.63134
2870,224.14062,101.83482
2871,225.81458,107.43452
2872,225.51616,113.02853
2873,226.16914,112.283646
2874,226.72766,109.76458
2875,226.48962,107.71462
2876,225.98051,104.12965
2877,226.12885,103.37078
2878,226.69298,103.39586
2879,228.25034,103.26228
2880,229.39871,99.57108
2881,229.79984,100.39353
2882,226.23863,94.20863
2883,222.99315,94.49914
2884,221.53676,88.493385
2885,222.8039,86.358734
2886,223.1947,88.88501
2887,224.30972,84.51953
2888,221.31485,75.25033
2889,214.60794,74.79428
2890,210.62358,72.79214
2891,207.9115,75.367355
2892,210.96376,81.86656
2893,202.24902,77.013916
2894,197.16595,71.96579
2895,194.94873,76.75771
2896,194.85861,73.00104
2897,193.3925,69.941986
2898,193.61855,71.86036
2899,194.10536,72.382385
2900,193.20793,72.47722
2901,193.90529,76.398926
2902,189.18054,72.20491
2903,191.64175,73.1447
2904,191.99335,71.03047
2905,189.97206,66.52504
2906,189.51422,65.33875
2907,187.63657,65.01663
2908,188.36589,61.858223
2909,187.12502,60.950665
2910,187.08328,61.307903
2911,188.17813,60.737667
2912,188.32565,59.668846
2913,188.74615,56.82073
2914,185.67302,54.627556
2915,185.15855,52.05082
2916,181.28253,48.252083
2917,177.20729,44.332653
2918,180.40349,51.121265
2919,178.27734,47.90165
2920,180.42757,48.24134
2921,181.77605,46.46232
2922,179.54529,45.361427
2923,181.69716,48.62133
2924,181.90915,54.02999
2925,182.04541,50.43213
2926,176.24828,44.014324
2927,180,41.399998
2928,178.02507,41.784824
2929,179.53038,43.921474
2930,181.86263,44.30341
2931,194.15764,41.211746
2932,205.37157,38.64764
2933,209.82709,31.122828
2934,218.01895,25.133053
2935,225.69028,21.129883
2936,224.11859,16.548256
2937,215.36246,13.684735
2938,196.69925,15.034041
2939,188.29715,17.462784
2940,188.29715,17.462784
2941,186.88173,21.03152
2942,139.63547,18.899143
2943,144.11786,20.883102
2944,142.20605,22.322903
2945,155.40988,23.358425
2946,149.03624,23.090569
2947,141.20345,23.557316
2948,151.9275,18.359999
2949,142.59465,15.408671
2950,128.6598,13.830749
2951,115.82099,12.397806
2952,100.43748,13.910169
2953,89.99999,16.199999
2954,91.30195,15.84409
2955,77.47118,16.595179
2956,92.5448,16.215992
2957,91.39717,14.764389
2958,53.130096,16.199999
2959,56.57518,21.566973
2960,60.524117,28.533264
2961,72.53607,33.588207
2962,81.94558,38.540184
2963,77.868675,39.399857
2964,77.868675,39.399857
2965,77.63094,42.01525
2966,69.88036,38.72302
2967,69.88036,38.72302
2968,68.886505,38.976547
2969,69.0755,39.31259
2970,68.886505,38.976547
2971,69.14554,40.449966
2972,70.18284,42.47542
2973,70.21892,43.613518
2974,69.39031,45
2975,71.016785,47.588135
2976,75.06858,50.298325
2977,81.58765,51.675987
2978,82.325516,51.21878
2979,82.63525,53.36021
2980,84.09385,52.47857
2981,87.137596,50.46296
2982,91.67239,49.341015
2983,89.27016,56.524582
2984,89.27477,56.884556
2985,98.80679,51.72988
2986,102.15494,47.873234
2987,101.733086,47.798725
2988,97.62107,51.575573
2989,98.246315,50.199028
2990,82.942154,38.08861
2991,87.75425,36.748222
2992,90.59065,34.921856
2993,92.41102,34.2303
2994,92.48955,33.151287
2995,89.99999,33.12
2996,91.867676,33.1376
2997,93.28924,31.37168
2998,91.38035,29.888672
2999,98.68635,26.220753
3000,95.44032,22.782625
3001,89.99999,19.44
3002,84.805565,15.905319
3003,76.373,12.224107
3004,69.62356,13.441071
3005,65.0561,17.072504
3006,58.20108,21.178896
3007,59.57421,26.302181
3008,61.157333,28.357855
3009,64.62226,31.079075
3010,69.09202,34.29838
3011,70.016884,33.709534
3012,69.443954,30.758411
3013,65.323135,29.317352
3014,75.54757,36.061146
3015,74.797585,34.32105
3016,69.96279,32.571545
3017,58.815025,31.981293
3018,46.789917,32.59939
3019,35.67639,34.567497
3020,26.81633,36.707645
3021,21.898193,39.575443
3022,21.6232,42.984966
3023,25.676819,41.542187
3024,26.104843,40.08952
3025,28.739777,38.183765
3026,28.00917,38.329433
3027,31.405167,40.070118
3028,38.585403,43.2914
3029,46.25905,46.34082
3030,52.633324,49.82587
3031,56.19802,51.12127
3032,63.248924,49.587307
3033,69.90477,47.15038
3034,74.37576,44.109917
3035,76.70142,40.691147
3036,79.44819,37.351624
3037,83.530174,35.143818
3038,75.677284,34.925564
3039,83.65981,32.59939
3040,89.3704,32.76198
3041,91.24536,33.127823
3042,98.04289,33.449017
3043,107.86009,34.04047
3044,101.0702,33.74796
3045,115.7829,47.176487
3046,111.80141,46.527824
3047,115.95337,45.242702
3048,133.1759,39.98594
3049,130.34174,34.47928
3050,124.734856,32.854805
3051,123.07068,36.94519
3052,122.55,40.14605
3053,117.55281,37.35683
3054,124.267334,39.640884
3055,122.05737,42.05225
3056,128.73251,44.303406
3057,130.7026,44.162773
3058,134.66098,43.02113
3059,139.8566,39.08778
3060,134.61024,37.420956
3061,129.88959,31.435646
3062,107.46392,33.588207
3063,104.03624,29.68636
3064,99.833565,27.402597
3065,97.125015,26.121714
3066,95.11732,24.216522
3067,92.48955,24.863468
3068,93.521454,23.444265
3069,92.72631,22.7057
3070,87.99044,20.532627
3071,78.46538,18.0036
3072,59.42076,18.39878
3073,41.37851,20.150354
3074,35.882126,20.883102
3075,26.16156,22.862123
3076,23.49855,27.086262
3077,27.525208,28.82249
3078,26.869797,30.267845
3079,27.121292,33.16692
3080,27.672073,33.332577
3081,30.343246,34.20568
3082,35.980667,32.47591
3083,42.745422,32.353966
3084,44.075943,31.569351
3085,48.576324,32.647057
3086,38.990982,38.906654
3087,39.01184,36.601574
3088,40.272003,33.971867
3089,39.155426,32.49785
3090,38.853363,33.283943
3091,36.60707,31.39233
3092,27.149673,31.557035
3093,19.872162,31.771912
3094,19.698608,30.972555
3095,16.955307,30.861471
3096,11.9565735,31.278593
3097,5.5721893,29.660152
3098,1.997879,30.978832
3099,2.045395,30.259275
3100,354.0257,31.129074
3101,343.09485,38.37843
3102,336.13983,40.93882
3103,324.04758,40.46919
3104,333.90457,39.28456
3105,332.85034,31.557035
3106,316.0051,29.024128
3107,318.0529,38.23803
3108,327.5288,32.85678
3109,291.10486,21.99538
3110,268.5679,14.404499
3111,252.58203,19.242327
3112,251.84729,23.110205
3113,246.12473,24.014996
3114,239.03624,27.288855
3115,240.52411,28.533264
3116,239.99509,29.515608
3117,235.76254,31.353085
3118,234.38914,32.76791
3119,233.25945,31.89608
3120,245.96571,29.168886
3121,251.80084,27.66384
3122,258.85712,24.216522
3123,271.19348,17.283749
3124,309.40067,13.044722
3125,315,13.237038
3126,305.7067,14.186923
3127,312.79742,13.246826
3128,310.23636,12.261157
3129,319.18494,10.464797
3130,313.45184,9.422101
3131,301.7595,8.891343
3132,301.42957,7.5942082
3133,292.38013,6.6185193
3134,275.7106,7.2359104
3135,267.39746,7.928178
3136,260.90973,9.114471
3137,259.50854,9.885262
3138,252.75854,10.931203
3139,247.01129,12.904882
3140,242.85033,15.778518
3141,236.30994,18.171976
3142,223.45184,18.844202
3143,222.43623,17.072504
3144,222.43623,17.072504
3145,225,15.782622
3146,270,3.6
3147,248.1986,5.815978
3148,238.3925,5.495161
3149,219.28941,5.1165614
3150,188.97263,6.924738
3151,169.11447,9.531505
3152,165.96376,13.358861
3153,174.68546,15.546833
3154,183.43362,18.03237
3155,187.38605,19.602652
3156,192.09476,20.617662
3157,193.34872,21.829777
3158,175.23636,21.67487
3159,177.39743,23.78453
3160,187.3264,25.40743
3161,186.3402,26.079508
3162,190.2348,26.33911
3163,191.15466,26.052162
3164,189.21103,26.987997
3165,195.25513,28.73242
3166,193.52316,29.250967
3167,201.44774,32.489872
3168,198.43495,33.014175
3169,192.72435,34.322937
3170,187.81529,37.064266
3171,184.19766,39.345543
3172,183.64119,39.6801
3173,178.90878,37.806854
3174,174.85724,36.145508
3175,167.94324,37.916393
3176,166.2184,39.29116
3177,166.08313,41.910244
3178,166.414,44.4436
3179,166.07166,46.363194
3180,162.23909,48.386196
3181,158.7495,48.669285
3182,157.16634,44.52954
3183,151.69923,47.838024
3184,147.81737,49.341015
3185,144.41562,51.348927
3186,139.14462,52.831764
3187,134.21518,55.75353
3188,130.04155,55.95771
3189,124.412674,55.418957
3190,118.72926,55.422462
3191,113.14846,54.02999
3192,111.512405,53.012978
3193,112.98871,51.61953
3194,107.92791,51.458595
3195,104.93142,50.298325
3196,104.90826,57.371166
3197,112.26399,57.96112
3198,118.81079,57.520065
3199,115.96668,61.665165
3200,113.86576,64.95381
3201,110.9245,65.52099
3202,106.58104,66.860245
3203,100.27714,66.588326
3204,95.383705,69.06467
3205,92.2906,72.05757
3206,89.000755,61.92942
3207,83.37596,56.174995
3208,80.92524,52.49708
3209,77.600334,51.972332
3210,70.346176,42.814278
3211,64.55824,41.0621
3212,56.725105,41.33734
3213,64.21709,47.176487
3214,66.037506,49.638245
3215,56.421173,51.420803
3216,57.115234,49.728237
3217,47.642548,49.69174
3218,46.54814,56.532608
3219,40.5251,58.727463
3220,33.78508,60.20724
3221,31.65126,61.74393
3222,39.528564,66.74384
3223,42.38832,72.62459
3224,40.536133,68.68456
3225,42.742188,71.07698
3226,40.633163,70.20739
3227,34.408463,63.706776
3228,25.295547,58.134148
3229,15.642242,56.076862
3230,18.22116,61.019733
3231,27.863724,63.93219
3232,26.830917,69.39041
3233,23.42868,70.62242
3234,19.822449,65.81998
3235,26.565033,60.373833
3236,27.897263,48.473164
3237,25.06746,49.281883
3238,20.947464,49.341015
3239,16.620743,50.34339
3240,8.707367,40.42593
3241,17.916443,50.32022
3242,22.279999,56.02252
3243,22.380127,52.948154
3244,39.742188,41.668346
3245,35.922928,43.56595
3246,31.309937,40.872288
3247,30.296432,37.107944
3248,32.699448,34.651752
3249,26.337677,40.571537
3250,19.687103,41.67612
3251,19.653809,32.110706
